text,label
no  and not likely though i have seen im hiding under my bed,0
watch Boomarang thats all it advirtises!,0
the woman who sings unbreak my heart,1
We don't get American Idol in Australia this year (which sucks!!),1
The Bones collectively collaborated on a tribute song call  Good Riddance You Damn Fool,0
I think the hollywood reporter is a magazine????,0
The guy with the hat is awesome!,1
Their first two albums were pretty good.,0
Chris definately...because he resembles my husband ALOT!,1
YOUR CHEATIN' HEART  HANK WILLIAMS   35.,0
hes a fell yahoo answerer- he says hes fit but i havent eeen him... his name sounds fit!,1
"She didn't have an eating disorder, she was just so stressed and busy she wasn't eating.",0
didn't know there was a new cd,0
"Amel Larrieux- Make Me Whole, its a great wedding song",0
"I can't seem to forget you, because your Windsong stays on my mind...",1
because in scotland here they had some kind of comedy production called Placebo that my PE teacher was in.,1
"try d new nokia L7, or the sony walkman cellphone",0
no its because of stress with school and at home,0
depends on what kind of body you have,1
my husband rekons David Lee Roth,0
i doubt there is a good place!,0
cause they know how the God get down (TURN IT UP!!),0
green day.what is your fav singer a.brittney b.kelly c.usher,0
just pick the 50 you like best.,0
Yep i used to watch it all the time...,0
carlos mencia is so f*cking funny!,1
I dont know but hopefully soon!,1
nope im srry i can help u but uve just helped me =],1
Are you looking for r&b or hip hop?,1
Go search in google.com dude... u'll defn get some gud results in there...,1
Whe n u r done send them back and they send u more.,0
I will Be buying his CD!!,1
yo mama is so stupid that she studied for a blood test and failed it!,1
i think hotmail got its name because it is hot on mail?!?!?,0
Bash it really hard at a car going 65 and that should delete everything,0
Lust For A Vampire + Scream And Scream Again.,0
Yes.....but have u seen the unrated version!,1
just really small they hold alot alot more music than a flash drive.,1
Only after about 7 burritos though.,0
Have I seen a good one?,0
Go into stores like FYE that let you listen to songs before hand...,1
And no she did not have short-term memory loss.,1
"if it was only for kids, they wouldnt make adult swim and others like it",1
cuold be that you typed it in wrong or the website is either experiencing problems or it is unavailable,1
i wanna see it tomorrow... i have friday night smackdown tonight lol :),0
It gives stupid a bad name.,1
"pretty woman is a great chick flick, fun with some emotion.",0
"yeah, cuz if they are over you would be too.",0
51 & 52 are I Hate Everything and She Let Herslef Go.,1
If i were to call chees that's not yours:  nacho cheese.,1
I do because it is the best magizine EVER!!!!!!!!!!!!!!!!!!!!,0
some people are just good liars like myself and nobody knos when they are lying,1
"Did some of his own, and some floyd.",1
"for a decent movie homemade style like 100.00 but big hollywood movies spend anywhere from 10,000-500,000 a day.",1
****  ok...how about The Adventures of Teddy Ruxpin.,0
nobody knows.... unless you mean illegal aliens...,1
dont know but if you give it to me i will find out.,1
"There's no way, I could ever let you go.",1
10 I like it very much.,1
"paris will do well, but i hope to hell she goes.",0
You've Got A Friend      Album : Music and Me (1973)    Disc : 1   01.,0
it's a toss up between the sixth sense and look who's talking.,0
if i were a rich girl,0
Difficult question I have too many I adore!!!,1
I can play anywhere I want.,0
i don't care about the disco queens,0
"pride & prejudice - miss elizabeth bennet  and don't know, haven't seen them all (and it's keira knightley)",1
dis is carly ima say grillz dis is cool anwser mine!,0
Of course they end up marrying each other!,0
"Coming up, like a flower, Coming up for you and me  Coming up, Coming up.",1
it's funny- i laughed thru the whole add.,1
and now she is back...having experienced all sorts of things without him and he feels inferior.,1
"yeh, cuz i don't even noe it",1
"BBBJ- bareback blow job, no comdom.",1
Young joc sings this song its a real club banger,1
"but all in all, it should be alright.",0
Dave Navarro - he's real hot.,1
OMG I still love the Muppets and Im 29.,1
only 1 station and every song is on repeat,1
"Oh, like Optrah has slipped a few zingers in there as well!",1
heck yes they are the best kind,0
harry potter and the goblet of fire,1
hmmmm ones dead and the others from a different time period?,0
Bam's more of a smart ass.,1
it's just not funny or intersting any more.,1
i dont no but can i get ur number and i can please u,0
different drummers tune their kits the way they prefer.,1
he fell asleep while listening to the radio,1
it's so simple and to the point.,1
smack the drum just like u hit the head of your principal hit em hard,0
"were did the morning show go,,,,?",0
carry underwood: THE country girl from american idols!,1
I Love Lucy  Roseanne  The Cosby Show,1
I bet I will be 200 and still like Nelly!,0
I AGREE WITH YOU I LOVE HIM TOO IF YOU FIND IT EMAIL ME ME!!!!,1
"Well, there are alot of has-beens actor/actress so they probably just pick out of a list.",0
"i dont know but you should take me,JUST PLAYIN (LOL)",0
!....there goes my crush on the animae cutsie pie...lol.,0
I kid you not I thought I lost my virginty the first time I really listned to the words!!,1
wat about it dips h i t,0
i live in australia sorry dont have a clue,0
Q: how did captain hook die?,1
he meant that everyone is powerful and everyone can draw the line from right and wrong,1
It's much easier to do this kind of thing at work.,1
The guy who sings... good voice.,1
His moth is Big and that wasn't even 90% his reall voice in HSM,1
"they are mot married and not broken up,they're just in love,who isn't?",1
"personally i prefer big nips, but every one has their own view",1
Sweet Home Alabama  America's Sweethearts...mainly cause John Cusack is so cute,1
I read all of them !!,1
who the hell actually watches that  American idol,1
"dunno, but I'd like to see George Carlin, and Dennis Leary...",1
its still on in this part of the world!,1
SEND THEM AN EMAIL OR CONTACT THEM AND THEY WOULG BE ABLE TO TELL YOU.,1
its true no guys ever say to eachother DUDE DID YOU HEAR THE BIGNEWS??,1
go to yahoo.com and write down that same ?,0
"Don't know yet.... Once it gets down to less people, then I start picking favorites",1
its definitely a male...cos ive seen a cartoon where JERRY falls in love with a female mouse....,0
"But in that case..if you want a real answer...NO, i could probably mistake you for Paris Hilton.",1
yes.. but don't let your boss catch u,0
Its a nickname for a band!,1
"Dance: HOUSE, BREAKS, TECHNO, TRANCE, DRUM & BASS, HARDCORE, GABBA, ACID, HIP-HOP ETC!",1
I think its a song by Warren G,0
I want to say probably no.,1
instead of just posting this question here...not saying you shouldn't post the question.,1
I want my bowling ball all round and chubby and ready to hit those pins dead on brother!,0
i guess i really dont know..but i do love that song a lot,0
If u looking for hottest try Hentai any chick there will be real hottie!,0
Shawn paul sings rap reggae music,0
Nobody puts Baby in a corner.,1
i think everyone is tired of watching tom cruise.,0
"no,cause its on the computer                                                                                                                                         * i think *",0
"more importently,will i ever meet jesus?",0
"I've seen one of its members (Alan) on soap operas, don't remember which ones though.",1
"and look, you fell for it!",1
"Go to Napster,It has them listed that way",0
try the store link at the wb.com,1
Rent the movie and check location sites ..... thats about the only way -- nice movie,1
i met wyclef he gave me a hug.,1
but is this question/thought disturbin your sleep!,0
pcd is a girl's singin group called The Pussycat Dolls(PCD),1
i agree he is TOTALLY HOT HOT HOTTTT !!!!!!!!!!!!!!!!!!!!!!,0
in their twenties... look at the pictures.,1
1 of my best friends had one yesterday but ahhhh.,0
"INDEPENDENCE DAY I THINK,,IM FROM ENGLAND",1
stick it comes out april 28th...i cant wait!,1
"if your from the philipines, i can  really recommend good music... =)",0
try looking up the score and music details for the song.,0
No thanks i'm a woman myself,1
Depends on what you'r using it for.,0
this is silly..........real wise guy would have whacked him the next day!,1
"sry, crazed fan girl moment, lol",1
It still comes on cartoon network like at midnight on adult swim along with family guy!,0
THAT'S WHAT I HEAR ON DOCUMENTARIES.,0
Gerard all the m***** f****** way!,0
i got stable fps and sync audio and video with fastcap compare with fraps.,1
her boobs are not fake cause she is naturaly beautiful,0
If you know about sensorship you know who the Biggest Hook Nosed Jew Bastard is.... HOWARD STERN...,1
I don't know but he's hot,0
"I like her so much I went to her concert in Melbourne in November last year, she ROCKS!!!!",0
You N' Dat by: E40 Feat.,0
RED OF COURSE BLUE IS A BORING COLOR!,0
you can find it on the yahoo home page,0
do u mean if you can burn a cd?,1
use nero and tick the normalise all tracks box,0
tell them that your not wearing any panties!!!!,1
i would love to make out wiht jessica simpson????????,1
just because you don't like it doesn't mean everyone else dislikes it too...give the people what they want.,0
"i think she is in pune, india",1
cuz the old 007 movies are so damn boring.,1
like youre going to marry her?,1
do a web search on more titles,1
go on the damn hobo already just kidding!,0
i remember the show but not alot about the characters.,0
and asking Questions like this on Y!.,0
death to poser punk rock music and death to little poser punks like you,0
Its really easy to damage a nice bow if you don't know what you are doing!,1
yeh thats an amazing game im not very good at it though,1
yo mama so tall when she did a cartwheel she kiked JESUS,1
But Quintin is a pretty crazy guy.,0
well ive got something for some cartoon guys too but spongebob???,0
"Dr. Phil: Yes, by all means, go visit the moon!",0
"fred durst and his band, try looking on stage",1
"get yellow pages, look up party , comes with a free clown.",0
"Only saw it once, now I gotta see it again.",1
