text,label
also be nice and respectful to her husband so he won't mind when you call.,1
"First of all, do you want sex now??",0
"If hes a guy and hes alive, yep .. you guessed it .. hes cheating.",1
because they have nothing better to do but make girls confused!,0
people always like dreams than reality is it not?,0
My wife gave me oral sex two days after!,0
"and anyway, im not the person to ask im a virgin.",1
There are girls who like class clowns.,1
If ur pimpin..... she's probably cheatin,0
so she left me high and dry.,0
types of hugs gentle or strong or strong with grabbing of her butt.,0
a special meeting wth a friend hoping to get married in future,0
french kissing but don't go for the world record,0
my youngest brother is 9 years younger then me.,0
If you like a guy and think he likes you.,0
for stress relief (trying to be clean).,0
blondes......... coz they are beautiful and stupid,0
WHEN YOU CAN' STAND TO BE AWAY FROM THEM FOR ONE MINUTE.,1
IF YOU DON'T TRUST HER THEN YOU DON'T LOVE HER YOU JUST THINK THAT YOU DO.,0
wow ... how old are u well mmm try hard to get him back and ur love,0
lol  That's my advice.. :) Hope it helps!,1
maybe you just have to look a little harder:-),1
A guy would do what you allow him to.,0
have you been walking up to strange women and kissing them?,0
i usually wear sweat pants when i am just hanging around.,0
TO ME IT SEEMS LIKE SHE WANTS HER CAKE AND EAT IT TO.,0
stripper is not the worst she could be.,0
i think i miss that same party lifestyle but having never had it im not sure what im missing.,0
"if my girl was dating another girl, yes...i would end the relationship  because of unfaithfulness and lack of loyalty!!!",0
also his ex is his first true love.,0
if i had that answer i could save the world,1
I THINK NOW MEN AND WOMEN CHEAT FOR VARIOUS REASONS.,0
"First off your not a playa, your a lame, asking a lame ass question.",0
CHECK IT OUT WITH YOU DOC,0
if your bi try to go straight.,0
i lost my virginity at 17. it just gets weird when your a 40-year-old virgin living in mommy's basement.,1
Ya so he always talks about this girl that he likes but will never talk to her!,1
get back on that bike bro.,1
maybe you have to just wait and see what comes your way and see how that works out,1
because alot of girl r on myspace and thay want to keep the girlz on.,1
redheads with a fine sexy body.,1
"I'm a guy, so I can't tell you much.",1
I dont date anyone younger than 17.,1
Im not an american to understand what do hicking means.,1
!i really need some backup on this one anyone?,0
Shall I call her back ?,0
"Forgive her for what she did to you, get your man, and move on!",0
and what if he is one of your good friends?,1
sometimes i think that some men look for a woman to treat them bad.,1
MARRIAGE IS ABOUT FINDING YOUR PATH AND UNITING IT WITH ANOTHER TO MAKE ONE.,0
and wen u wake up in the morning to please that person.,0
Some of us are just quiet......,0
Im not going to make it sound like she is a mean gf.,0
Tell her to dump him and run away as fast as possible.,1
"no, if the thing between you and your boss is over, it shouldn't matter.",1
Just move on- you can do so much better!!,1
I don't want anyone saying I ask for too much.,0
I dont know why .. lol  i have to pee too ( i am a guy :P ),1
I was just lucky that their was no cops around for the ride home.,1
IF HE LOVES YOU HE WILL CHANGE.,0
"Because too many women GIVE, GIVE, GIVE.",0
"Second, you can get real love by chance and luck with a guy or a girl.........whichever one u want.",0
"But, I guess you knew that.",1
nope your not your name is only on the card not the account,0
He's sketchy... She didn't catch it until recently... that means that he's been playing without rubber.,0
so just play by your instinct,1
"I mean I know the difference looks wise but who cares really, ya know what I mean.",0
"no younger than 19, unless you have the urge",1
Oh and when you go...there will be ALOT of chapel owners outside trying to get your business...LOL!!!,0
take lots of very cold showers...,0
Women sooo don't work that way.,0
im 8 and I like tom felton and he is 18 how should I know,0
"some people never change no matter what they say, very few do so be careful",1
"There is this guy I like, who doesn't answer my e-mails or anything!",0
"you only need to surround yourself with people who show you they care, evryday!",0
but very well adapted to excersise and dream up ways to keep going also.,1
Fatherly.....wow......should this really be this far down the list?,1
the book of techniques in bed to make both of you feel very good,0
when she says no dont be a stalker it will just annoy her and get you in trouble.,0
run away fast he does not care about u.,0
noway get rid of him once a cheater always a cheater if no physcaly menaly,0
Plus you could just show up and dip out if it gets too boring.,0
"nearly 11 ,or 12 they mature",1
i mean he plays between 20-30 hours a week.,1
"if you want to see him more, tell him.",1
knowing that girls do wait for the guy to tell them.,0
I have a feeling shes seeing another guy but i'm nt sure.,1
Should be JP right there where you can get your license.,0
Just tell her to stay out of thier way and have friends over more.,0
okay... how much do you still like your ex?,0
i don't suppose there's a right or wrong age.,1
you really need to say how big it is,0
tickle her the senastional parts and enough foreplay,1
flurt but not to much talk to the one you like and call him or her,1
Does he still want me physically or is he just trying to be nice?,1
"Yeah, keep your mouth shut and leave this situation.",0
"i love my brother, and i am not attracted to him.",1
"Because if girls don't feel an emotional connection with their lover, IT AINT HAPPENIN-- at all.",1
if your not married to them dump them they probably arent going to change.,0
"Columbus did and he only sank 1 ship, right?",0
"Of course I would, if I wasn't married.",0
"Hey Chillin...I agree wid Superman, give him your vote!",0
you better have a big wallet.,0
AND tell her how beautiful she is.,0
i thank any latina can be sexy how old of a male you looking for lol.........Richard,0
"But I found that you just can't make it,   if your not in love.",0
"If you obesess over them, or die at a young age...",1
"Are you a now a woman, or just a pathetic stalker.",1
im looking to date or talk on line or in person,1
it's like she don't care for my friendship anymore.. why's that?,0
I mean come on give me a break.,1
i think big noses are sexy ;),0
he is not in love with you he just wants someone to have on the side,1
r u a playa or a perv?,0
"bitch u sick as hell, that is not da way of the Lord.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
So my answer would be no.,1
So AVERAGE is where its at.,0
well i would just wait a while don't go fast u'll find someone,1
Hope you're not having sex though.,0
I dont think it is it happens more than u think.,0
"but u jus have to wait patiently, when the time comes u will have the right one.",1
i think im in love with my bf and he feels the same but i don't kno,0
She just can't find a single solitary guy over there that likes her?,0
"that is the problem, don't start looking, if u wait long enough the right woman will come to you.",0
does that mean i am bi?,1
I guess it must be ......,0
i dont know but talk to me,1
PERIOD IT DOSENT MATTER WHO IT WITH,1
Flirt with him and see how he reacts..,1
"if he DOESNT act like that toward other girls, then SWEET!!!",1
if you ever decide to leave him it will probably nearly like him.,0
"And if he's still scared, he's probably just scary.",0
"The flying cherry: 1 Plastic Cup, 1 Spoon, 1 Cherry.",0
"Good luck, it's not easy, I know.",0
"no, i've done it before in the past.",1
Is he very.. how do I say this... geeky?,1
You already have something in common and you have not even met her yet!,0
you should be glad you got a second chance of being with someone.,1
Just be yourself  Don't rush or you'll crush,1
here mine are warm) how does he react when the subject of who likes who comes up?,1
"i'm in similar boat as yours,but im against divorce.",0
"I dont know, maybe he got bored...",0
"Not getting too many dates lately, huh?",0
or is your family trying to save you from making a mistake!!,1
SECOND the guy that will not kiss you does not love you or he is scared,1
